Unnamed: 0,Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Converted,Unnamed: 0.1,Converted_n,cos_Converted,sin_Converted,Mean_Converted,Max_Converted,Min_Converted,Std_Converted,Engagement Score,Interest Score,Opted Out,Days Since Last Activity,Asymmetrique Total Score,Lead Profile Simplified,High Conversion Country,Lead Source Simplified
6169.0,e02efa11-5bf6-40ee-9194-75d3fffef1d3,602451.0,1.0,1.0,0.0,0.0,6.0,296.0,3.0,14.0,12.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,1.0,14.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,150.1,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,1.0
513.0,b7034525-8965-40b1-ad65-0ffce6398624,655075.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,10.0
4860.0,729e244b-5298-4cec-b31d-ac620bd1af81,613438.0,1.0,3.0,0.0,0.0,7.0,1398.0,3.5,12.0,12.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,12.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,701.4499999999999,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
2690.0,0c67a2d3-58d8-48ae-b350-eedf39d4fedb,633878.0,1.0,3.0,0.0,0.0,4.0,379.0,4.0,12.0,12.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,191.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
1056.0,41f289c3-1b1c-4a15-a1fa-cc94b60ad65a,648956.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,6.0
5819.0,01f6dfbf-d89b-4599-b080-5539e587b767,605220.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,12.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,10.0
774.0,475bb10e-c84d-49fa-a21b-fac6fcae3e7b,652441.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,6.0
1131.0,498baa0a-4e52-11e6-96be-22000aa8e760,647982.0,1.0,2.0,0.0,0.0,3.0,256.0,2.0,12.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,129.2,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,2.0
669.0,87be8497-2aea-48f2-ad1c-77242719b26c,653635.0,1.0,1.0,0.0,0.0,3.0,1208.0,3.67,5.0,12.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,1.0,4.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,607.301,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,1.0
1421.0,e571d3d1-f3e0-449e-a559-625da6c61cc5,645200.0,0.0,7.0,0.0,0.0,5.0,1084.0,5.0,9.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,544.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,7.0
5614.0,b0426acd-24a3-4271-b061-3c93b21016dc,606902.0,1.0,3.0,0.0,0.0,4.0,355.0,4.0,10.0,12.0,17.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,10.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,179.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
8466.0,2c80d309-4395-4b83-801c-588331be24b3,585281.0,0.0,3.0,0.0,0.0,2.0,1580.0,2.0,12.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,12.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,791.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
7211.0,200f37a6-28dd-4c5c-9f2d-5e2f9feb7808,594089.0,2.0,10.0,0.0,0.0,1.0,884.0,1.0,5.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,1.0,4.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,442.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,10.0
4293.0,77bf29e3-6a69-4510-8819-23dde32e6536,618713.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,4.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,6.0
8642.0,75cc4eae-a5ac-47e4-a101-a1e3e3a58240,583760.0,1.0,3.0,0.0,0.0,4.0,417.0,4.0,7.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,210.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
497.0,1ea9d6f6-28d7-4708-8f26-fb81a0261448,655159.0,1.0,3.0,0.0,0.0,4.0,825.0,4.0,5.0,12.0,12.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,4.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,414.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
2947.0,83e569b8-77cf-43c7-a30a-a38e2884170f,631479.0,0.0,3.0,0.0,0.0,1.0,79.0,1.0,1.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,40.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
7983.0,39a3962f-3a8e-4c23-9ad6-8757c8c83788,588646.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,9.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,6.0
4621.0,75fd3b62-17d6-4bf8-bf77-5bba3dea6cd5,615473.0,1.0,7.0,0.0,0.0,7.0,542.0,3.5,10.0,12.0,17.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,10.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,273.45,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,7.0
684.0,2fbf0ac5-332b-484b-9b40-01002744b952,653510.0,0.0,11.0,0.0,0.0,4.0,839.0,4.0,14.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,14.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,421.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,11.0
1045.0,6957921a-0d65-4d27-9366-715c00e65db2,649066.0,1.0,1.0,0.0,0.0,2.0,321.0,2.0,5.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,4.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,161.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,1.0
3410.0,12f37be0-7dbf-4c3a-8024-a84239940749,627546.0,0.0,6.0,0.0,0.0,4.0,1371.0,2.0,9.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,1.0,9.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,686.9,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,6.0
1539.0,bad10c18-0408-421f-82fd-23d11a62ce36,644068.0,1.0,3.0,0.0,0.0,4.0,62.0,4.0,3.0,12.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,2.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,33.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
8813.0,0af36501-35c1-4a54-be0a-83b050978ccd,582628.0,1.0,1.0,0.0,0.0,2.0,69.0,2.0,12.0,12.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,1.0,12.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,35.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,1.0
1931.0,945d62bc-94d5-47e5-b4e1-a3f3a63d5b0b,640972.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,6.0
3946.0,3a260969-7740-493b-b2e6-286371630703,622276.0,0.0,3.0,0.0,0.0,5.0,1224.0,1.67,10.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,613.501,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
7305.0,76519412-808f-465c-87c9-5e770092fb0a,593376.0,1.0,1.0,0.0,0.0,2.0,413.0,2.0,12.0,12.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,1.0,12.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,207.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,1.0
3860.0,2d0709c7-2d77-4ee8-8c9d-28ba233f241f,623095.0,1.0,3.0,0.0,0.0,4.0,34.0,4.0,9.0,12.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,19.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
3956.0,3d34759a-ce03-4421-9e4d-99c61d21b781,622172.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,6.0
7574.0,001e6e14-2183-47ab-a405-108e44bc2e66,591572.0,1.0,3.0,0.0,0.0,3.0,329.0,3.0,12.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,12.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,166.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
3038.0,ef7f53ce-a04f-4ba7-a929-16856001cec3,630757.0,0.0,3.0,0.0,0.0,2.0,64.0,1.0,10.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,32.699999999999996,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
4620.0,1fd30e69-93d8-4658-bb35-6a4da1bbc2bd,615477.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,4.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,6.0
544.0,715d0d1a-a2df-40da-83f6-790f33c5c762,654659.0,0.0,7.0,0.0,0.0,2.0,151.0,2.0,5.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,76.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,7.0
2129.0,315f771a-b1c7-4e5f-93bc-c6c158a477ee,639293.0,1.0,1.0,0.0,0.0,6.0,34.0,3.0,13.0,12.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,1.0,8.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,19.099999999999998,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,1.0
6900.0,5eaca981-b659-4afa-aea1-27615a4feeb1,596654.0,0.0,7.0,0.0,0.0,3.0,235.0,1.5,12.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,118.55,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,7.0
8480.0,d8e57317-4903-4150-ad63-bce38ed2d755,585062.0,1.0,1.0,0.0,0.0,2.0,1393.0,2.0,5.0,12.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,1.0,4.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,697.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,1.0
8806.0,0668a61d-3de6-43c0-badf-7ebd05045443,582678.0,0.0,3.0,0.0,0.0,2.0,239.0,1.0,5.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,4.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,120.2,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
4005.0,00211c7a-7823-4fa8-8765-8f3d8e113f4e,621555.0,1.0,1.0,0.0,0.0,5.0,1665.0,5.0,5.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,6.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,1.0,4.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,835.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,1.0
8580.0,570f3d5a-9dbd-4fcb-ac24-917359262579,584286.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,6.0
5864.0,328695ea-90d0-44fb-9bf6-5b8fa9c64c9b,604939.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,8.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,6.0
3195.0,8e63fcba-e980-4c46-93a5-0fe72b58e0ca,629435.0,0.0,7.0,0.0,0.0,6.0,259.0,6.0,12.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,12.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,132.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,7.0
9174.0,dde5cba3-fa96-4793-9753-127b13677277,580101.0,1.0,1.0,0.0,0.0,7.0,94.0,3.5,5.0,12.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,1.0,8.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,49.449999999999996,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,1.0
3625.0,270616b4-403b-4f68-bd77-cd17629c21be,625726.0,1.0,1.0,0.0,0.0,4.0,965.0,4.0,5.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,1.0,4.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,484.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,1.0
2055.0,30f5e1a5-5849-4079-842c-63d2a333e406,639824.0,1.0,1.0,0.0,0.0,3.0,998.0,2.17,12.0,12.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,1.0,12.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,500.25100000000003,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,1.0
6127.0,565df27a-5a4a-4dfe-999b-d8bd3d6d5c34,602753.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,4.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,10.0
3067.0,490c6bc6-1e02-43fa-ab7e-1ebc8c624cd5,630564.0,1.0,3.0,0.0,0.0,6.0,239.0,6.0,5.0,12.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,4.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,122.5,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
409.0,7cb89209-b105-4858-8126-08d27c4b33d5,656096.0,0.0,7.0,0.0,0.0,2.0,250.0,2.0,5.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,4.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,126.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,7.0
6057.0,8f7c3712-d521-4b20-a713-47237c057e8b,603354.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,9.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,0.0,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,6.0
148.0,08424302-ffe0-4c2d-be4f-d099f75a3eb5,659057.0,1.0,3.0,0.0,0.0,5.0,232.0,2.5,5.0,12.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,4.0,False,1385.5,0.0,1.0,0.0,0.2714285714285714,1.0,0.0,0.44472070608939196,117.75,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
2784.0,af298c86-fe61-495d-a6ef-5d5a36ff7853,632936.0,1.0,3.0,0.0,0.0,3.0,1253.0,3.2,3.0,12.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,14.276482345103265,16.247168554297136,0.0,0.0,2.0,True,1385.5,1.0,0.5403023058681398,0.8414709848078965,0.2714285714285714,1.0,0.0,0.44472070608939196,628.0600000000001,0.0,0.0,20165.0,15.064756828780812,4.0,0.0,3.0
